388			-7.94198026
389			-7.94042364
390			-7.93888287
391			-7.93735891
392			-7.93585256
393			-7.93436455
394			-7.93289547
395			-7.93144583
396			-7.93001607
397			-7.92860652
398			-7.92721748
399			-7.92584917
400			-7.92450175
401			-7.92317535
402			-7.92187004
403			-7.92058586
404			-7.91932281
405			-7.91808086
406			-7.91685995
407			-7.91566001
408			-7.91448092
409			-7.91332258
410			-7.91218483
411			-7.91106752
412			-7.90997050
413			-7.90889357
414			-7.90783656
415			-7.90679927
416			-7.90578149
417			-7.90478302
418			-7.90380365
419			-7.90284317
420			-7.90190135
421			-7.90097797
422			-7.90007282
423			-7.89918566
424			-7.89831629
425			-7.89746447
426			-7.89662999
427			-7.89581263
428			-7.89501216
429			-7.89422838
430			-7.89346106
431			-7.89271000
432			-7.89197499
433			-7.89125581
434			-7.89055228
435			-7.88986418
436			-7.88919133
437			-7.88853352
438			-7.88789058
439			-7.88726230
440			-7.88664851
441			-7.88604904
442			-7.88546369
443			-7.88489232
444			-7.88433473
445			-7.88379078
446			-7.88326030
447			-7.88274314
448			-7.88223914
449			-7.88174815
450			-7.88127002
451			-7.88080463
452			-7.88035182
453			-7.87991147
454			-7.87948344
455			-7.87906762
456			-7.87866386
457			-7.87827207
458			-7.87789211
459			-7.87752388
460			-7.87716727
461			-7.87682217
462			-7.87648848
463			-7.87616611
464			-7.87585496
465			-7.87555494
466			-7.87526595
467			-7.87498792
468			-7.87472076
469			-7.87446440
470			-7.87421876
471			-7.87398376
472			-7.87375934
473			-7.87354544
474			-7.87334198
475			-7.87314892
476			-7.87296619
477			-7.87279375
478			-7.87263153
479			-7.87247950
480			-7.87233761
481			-7.87220582
482			-7.87208409
483			-7.87197239
484			-7.87187068
485			-7.87177893
486			-7.87169712
487			-7.87162522
488			-7.87156322
489			-7.87151108
490			-7.87146881
491			-7.87143639
492			-7.87141380
493			-7.87140104
494			-7.87139811
495			-7.87140501
496			-7.87142174
497			-7.87144830
498			-7.87148470
499			-7.87153095
500			-7.87158707
